SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Nh­îc Thñy ThuËt	Hç trî bŞ ®éng	1124	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\neigong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	energy_v	vn_translife4th																																							\script\skill\translife_4\lvlup_neigong.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
TrÊn Nh¹c ThuËt	Hç trî bŞ ®éng	1125	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\liliang_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	strength_v	vn_translife4th																																							\script\skill\translife_4\lvlup_liliang.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
Yªn Ba ThuËt	Hç trî bŞ ®éng	1126	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shenfa_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	dexterity_v	vn_translife4th																																							\script\skill\translife_4\lvlup_shenfa.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
Tr­êng Sinh ThuËt	Hç trî bŞ ®éng	1127	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	lifemax_v	vn_translife4th		vn_translife4th																																					\script\skill\translife_4\lvlup_shengming.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
Bét H¶i ThuËt	Hç trî bŞ ®éng	1128	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\neili_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	manamax_v	vn_translife4th		vn_translife4th																																					\script\skill\translife_4\lvlup_neili.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
ThÇn TuÖ ThuËt	Hç trî bŞ ®éng	1129	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\mingzhong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	attackratingenhance_v	vn_translife4th																																							\script\skill\translife_4\lvlup_mingzhong.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
Truy ¶nh ThuËt	Hç trî bŞ ®éng	1130	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shanbi_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	adddefense_v	vn_translife4th																																							\script\skill\translife_4\lvlup_shanbi.lua	"Kü n¨ng chuyÓn sinh 4, cã thÓ phæ ®é n©ng cao thuéc tİnh cña b¶n th©n."
Ma ¢m Kİch	Chó thuËt	1131	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tr_01.spr	\spr\skill\ÌìÈÌ\mag_tr_09_ÍµÌì»»ÈÕ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	121	0	0	0	0	60	0	0	0	4	1	337	-1	1	1	10	1	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	20	3	0	100	0	0		0					0	0	1	3	1	\script\skill\tianren.lua	randmove	zhanren150	missle_missrate	zhanren150	missle_speed_v	zhanren150	skill_desc	zhanren150	skill_attackradius	zhanren150	physicsenhance_p	zhanren150	firedamage_v	zhanren150	deadlystrike_p	zhanren150	seriesdamage_p	zhanren150																								
»ØÁ¦·ÉïÚ	C«ng kİch néi c«ng 	1132	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	378	-1	6	1	11	20	0	0	0	0	0	90	90	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1133	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\tangmen.lua	physicsenhance_p	jiugong_feixing	deadlystrike_p	jiugong_feixing	poisondamage_v	jiugong_feixing	missle_speed_v	jiugong_feixing	skill_attackradius	jiugong_feixing	skill_cost_v	jiugong_feixing	addskillexp1	jiugong_feixing	skill_skillexp_v	jiugong_feixing	seriesdamage_p	jiugong_feixing	addskilldamage1	jiugong_feixing	addskilldamage2	jiugong_feixing	addskilldamage3	jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		"Chiªu thøc tèi cao, s¸t th­¬ng phi tiªu trªn diÖn réng."
»ØÁ¦·ÉïÚ×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	1133	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	4	3	294	-1	4	1	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\tangmen.lua	physicsenhance_p	jiugong_feixing	deadlystrike_p	jiugong_feixing	poisondamage_v	jiugong_feixing	missle_speed_v	jiugong_feixing	skill_attackradius	jiugong_feixing	skill_cost_v	jiugong_feixing	addskillexp1	jiugong_feixing	skill_skillexp_v	jiugong_feixing	seriesdamage_p	jiugong_feixing	addskilldamage1	jiugong_feixing	addskilldamage2	jiugong_feixing	addskilldamage3	jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		"Chiªu thøc tèi cao, s¸t th­¬ng phi tiªu trªn diÖn réng."
È«ÆÁĞ¡ÉÁµç	C«ng kİch néi c«ng 	1134	801	0	\spr\Ui\skill\ÌìµØÎŞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	800	0	0	0	3	3	377	-1	8	1	11	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\kunlun.lua	physicsenhance_p	aoxue_xiaofeng	missle_speed_v	aoxue_xiaofeng	skill_attackradius	aoxue_xiaofeng	skill_cost_v	aoxue_xiaofeng	skill_eventskilllevel	aoxue_xiaofeng	lightingdamage_v	aoxue_xiaofeng		aoxue_xiaofeng	skill_showevent	aoxue_xiaofeng	addskillexp1	aoxue_xiaofeng	skill_skillexp_v	aoxue_xiaofeng	seriesdamage_p	aoxue_xiaofeng	stun_p	aoxue_xiaofeng	addskilldamage1	aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		"Chiªu thøc tèi cao, L«i s¸t trªn diÖn réng."
ÖÜÉí±ù½üÉí1	C«ng kİch néi c«ng 	1135	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	0	0	0	0	1080	1080	0	0	1	0	0	0	0	0	1	0	1	1139	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		100	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		
ÖÜÉí¶¨µã·ÉïÚ	C«ng kİch néi c«ng 	1136	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	0	0	400	0	0	0	3	3	380	-1	8	1	11	1	0	5	0	0	0	90	90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		200	0				0	0	0	-1	1	\script\skill\tangmen.lua	physicsenhance_p	jiugong_feixing	deadlystrike_p	jiugong_feixing	poisondamage_v	jiugong_feixing	missle_speed_v	jiugong_feixing	skill_attackradius	jiugong_feixing	skill_cost_v	jiugong_feixing	addskillexp1	jiugong_feixing	skill_skillexp_v	jiugong_feixing	seriesdamage_p	jiugong_feixing	addskilldamage1	jiugong_feixing	addskilldamage2	jiugong_feixing	addskilldamage3	jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		jiugong_feixing		
»ØĞıĞı·çonly	C«ng kİch néi c«ng 	1137		0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	0	0	100	0	0	0	3	3	379	-1	1	1	11	1	0	5	0	0	0	90	90	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	0	0	0		0	0				0	0	0	-1	1	\script\skill\kunlun.lua	physicsenhance_p	aoxue_xiaofeng	missle_speed_v	aoxue_xiaofeng	skill_attackradius	aoxue_xiaofeng	skill_cost_v	aoxue_xiaofeng	skill_eventskilllevel	aoxue_xiaofeng	lightingdamage_v	aoxue_xiaofeng		aoxue_xiaofeng	skill_showevent	aoxue_xiaofeng	addskillexp1	aoxue_xiaofeng	skill_skillexp_v	aoxue_xiaofeng	seriesdamage_p	aoxue_xiaofeng	stun_p	aoxue_xiaofeng	addskilldamage1	aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		
»ØÁ¦Ğ¡ÉÁµç	C«ng kİch néi c«ng 	1138		0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	0	0	100	0	0	0	3	3	381	-1	8	1	11	0	0	5	0	0	0	90	90	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	0	0	0		0	0				0	0	0	-1	1	\script\skill\kunlun.lua	physicsenhance_p	aoxue_xiaofeng	missle_speed_v	aoxue_xiaofeng	skill_attackradius	aoxue_xiaofeng	skill_cost_v	aoxue_xiaofeng	skill_eventskilllevel	aoxue_xiaofeng	lightingdamage_v	aoxue_xiaofeng		aoxue_xiaofeng	skill_showevent	aoxue_xiaofeng	addskillexp1	aoxue_xiaofeng	skill_skillexp_v	aoxue_xiaofeng	seriesdamage_p	aoxue_xiaofeng	stun_p	aoxue_xiaofeng	addskilldamage1	aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		
ÖÜÉí±ù½üÉí2	C«ng kİch néi c«ng 	1139	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1140	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		200	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		
ÖÜÉí±ù½üÉí3	C«ng kİch néi c«ng 	1140	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1141	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		300	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		
ÖÜÉí±ù½üÉí4	C«ng kİch néi c«ng 	1141	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		400	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		
Ö±Ïß±ùÀâ	C«ng kİch néi c«ng 	1142	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	400	2	0	0	3	1	382	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1145	2	0	0	0	0	50	20	-2	1	0	0	0		0	0				0	0	0	-1	1	\script\skill\emei.lua	physicsenhance_p	sane_jixue	colddamage_v	sane_jixue	deadlystrike_p	sane_jixue	missle_speed_v	sane_jixue	skill_attackradius	sane_jixue	skill_cost_v	sane_jixue	skill_eventskilllevel	sane_jixue		sane_jixue	skill_showevent	sane_jixue	addskillexp1	sane_jixue	skill_skillexp_v	sane_jixue	seriesdamage_p	sane_jixue	addskilldamage1	sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		
»ØĞıĞı·ç	C«ng kİch néi c«ng 	1143	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	379	-1	1	1	11	20	0	0	0	0	0	90	90	1	0	1	0	0	0	0	0	1	0	0	0	1	1144	5	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\kunlun.lua	physicsenhance_p	aoxue_xiaofeng	missle_speed_v	aoxue_xiaofeng	skill_attackradius	aoxue_xiaofeng	skill_cost_v	aoxue_xiaofeng	skill_eventskilllevel	aoxue_xiaofeng	lightingdamage_v	aoxue_xiaofeng		aoxue_xiaofeng	skill_showevent	aoxue_xiaofeng	addskillexp1	aoxue_xiaofeng	skill_skillexp_v	aoxue_xiaofeng	seriesdamage_p	aoxue_xiaofeng	stun_p	aoxue_xiaofeng	addskilldamage1	aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		
»ØĞıĞı·çÉÁµç	C«ng kİch néi c«ng 	1144	1002	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_11.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	360	0	0	0	5	3	381	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	physicsenhance_p	aoxue_xiaofeng	missle_speed_v	aoxue_xiaofeng	skill_attackradius	aoxue_xiaofeng	skill_cost_v	aoxue_xiaofeng	skill_eventskilllevel	aoxue_xiaofeng	lightingdamage_v	aoxue_xiaofeng		aoxue_xiaofeng	skill_showevent	aoxue_xiaofeng	addskillexp1	aoxue_xiaofeng	skill_skillexp_v	aoxue_xiaofeng	seriesdamage_p	aoxue_xiaofeng	stun_p	aoxue_xiaofeng	addskilldamage1	aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		aoxue_xiaofeng		
Ö±Ïß±ùÀâ×Óµ¯	C«ng kİch ngo¹i c«ng  	1145	501	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_em_01.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	800	0	0	0	3	6	383	-1	1	1	11	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	0	\script\skill\emei.lua	physicsenhance_p	sane_jixue	colddamage_v	sane_jixue	deadlystrike_p	sane_jixue	missle_speed_v	sane_jixue	skill_attackradius	sane_jixue	skill_cost_v	sane_jixue	skill_eventskilllevel	sane_jixue		sane_jixue	skill_showevent	sane_jixue	addskillexp1	sane_jixue	skill_skillexp_v	sane_jixue	seriesdamage_p	sane_jixue	addskilldamage1	sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		sane_jixue		
´óÁ¦½ğ¸ÕÕÆnpc	C«ng kİch ngo¹i c«ng  	1146	202	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_03.spr		\sound\skill\sound_k003.wav	0	0	0	0	0	1	200	5	1	5	1	12	1083	-1	2	0	10	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	-2	0	85	0	10		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	quanshaolin150	skill_cost_v	quanshaolin150	deadlystrike_p	quanshaolin150		quanshaolin150	skill_skillexp_v	quanshaolin150	missle_speed_v	quanshaolin150	skill_attackradius	quanshaolin150	seriesdamage_p	quanshaolin150	ignoredefense_p	quanshaolin150	colddamage_v	quanshaolin150	stun_p	quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		quanshaolin150		"Kim Cang Uy M·nh, La H¸n §¹i Hïng, ThiÕu L©m §¹i Thõa Ch­ëng Ph¸p, c«ng kİch ®Şch nh©n phİa tr­íc."
Î¤ÍÓÏ×èÆnpc		1147	201	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_02.spr	\spr\skill\1502\sl\sl_150_gunshao_dl.spr	\sound\skill\sound_k005.wav	0	0	0	0	0	0	180	0	0	0	1	7	318	-1	1	1	9	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	-2	0	100	0	0		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	gunshaolin150	skill_cost_v	gunshaolin150	deadlystrike_p	gunshaolin150	skill_attackradius	gunshaolin150		gunshaolin150	skill_skillexp_v	gunshaolin150	seriesdamage_p	gunshaolin150	attackrating_p	gunshaolin150	colddamage_v	gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		gunshaolin150		"PhËt Quang Phæ ChiÕu, §é Ph¸p V« Biªn, ThiÕu L©m §¹i Thõa C«n Ph¸p, c«ng kİch ®Şch nh©n xung quanh."
Èş½ä¹éìønpc	C«ng kİch néi c«ng 	1148	203	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_sl_01.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	0	2	319	-1	3	1	11	1	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1085	0	0	0	0	0	0	0	80	20	-2	0	25	0	8		0					0	0	1	0	1	\script\skill\shaolin.lua	physicsenhance_p	daoshaolin150	skill_cost_v	daoshaolin150	skill_eventskilllevel	daoshaolin150	skill_startevent	daoshaolin150	missle_speed_v	daoshaolin150	skill_attackradius	daoshaolin150	skill_skillexp_v	daoshaolin150	seriesdamage_p	daoshaolin150	colddamage_v	daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		daoshaolin150		"ThÇn ı T¹i T©m, Khæ H¶i V« Nhai, ThiÕu L©m §¹i Thõa §ao Ph¸p, c«ng kİch nhiÒu ®Şch nh©n phİa tr­íc."
ºÀĞÛÕ¶npc	C«ng kİch ngo¹i c«ng  	1149	102	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tw_03.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	280	5	1	5	1	12	1084	-1	1	0	9	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	80	0	0		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	daotianwang150	seriesdamage_p	daotianwang150	deadlystrike_p	daotianwang150	missle_speed_v	daotianwang150	skill_attackradius	daotianwang150	skill_cost_v	daotianwang150	skill_skillexp_v	daotianwang150		daotianwang150	missle_lifetime_v	daotianwang150	attackrating_p	daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		daotianwang150		"Tr¶m Thiªn Ph¸ §Şa, B¸c MÖnh Nhi Kİch, Thiªn V­¬ng §¹i Thõa §ao Ph¸p, sau khi ®¸nh tróng ®èi ph­¬ng sÏ táa ra ba h­íng."
×İºá°Ë»Änpc	C«ng kİch néi c«ng 	1150	103	1	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_tw_02.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	1	72	5	1	4	1	12	1087	-1	1	0	9	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	20	-2	0	60	0	7		0					0	0	1	0	1	\script\skill\tianwang.lua	physicsenhance_p	chuitianwang150	skill_skillexp_v	chuitianwang150	deadlystrike_p	chuitianwang150	missle_speed_v	chuitianwang150	skill_attackradius	chuitianwang150		chuitianwang150	skill_attackradius	chuitianwang150	skill_cost_v	chuitianwang150	missle_lifetime_v	chuitianwang150	seriesdamage_p	chuitianwang150	ignoredefense_p	chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		chuitianwang150		"§·ng B×nh Vò Néi, Táa Kh« L¹p Thñ, Thiªn V­¬ng §¹i Thõa Chïy Ph¸p, c«ng kİch ®Şch nh©n tõ 5 phİa xuyªn thÊu môc tiªu"
